Unnamed: 0,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cat_predicted_aspects,negative_score,positive_score,neutral_score,predicted_label
7424,User_6734,,Good,5,0,4.554.10001,2024-12-04 14:46:04,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7425,User_6735,,Excellent service,5,0,4.554.10001,2024-12-04 14:40:10,,,4.554.10001,service,0.0005580040160566568,0.9989846348762512,0.00045729801058769226,positive
7426,User_6736,,Good ride,5,0,4.554.10001,2024-12-04 14:39:30,,,4.554.10001,ride,0.0005110078491270542,0.9990103244781494,0.0004785723576787859,positive
7427,User_6737,,Good service,5,0,,2024-12-04 14:38:12,,,,service,0.0005498403334058821,0.9989950060844421,0.0004551019810605794,positive
7428,User_6738,,Taxi are unexpectedly late,1,0,,2024-12-04 14:37:56,,,,uber,0.9849907755851746,0.0023670161608606577,0.012642194516956806,negative
7429,User_6739,,Good,5,0,,2024-12-04 14:35:39,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7430,User_6740,,Awesome app saved me so many times!!!!! Thankyou for your awesomeness ¡!!!! Ub4eR 4 li$3 )lofe,5,0,4.554.10001,2024-12-04 14:32:21,,,4.554.10001,uber,0.001897275447845459,0.982194185256958,0.01590854860842228,positive
7431,User_6741,,Very fast rides and best prices plz 🥺 install don't wait to see reviews,5,0,,2024-12-04 14:29:14,,,,uber,0.0005413496401160955,0.9984867572784424,0.0009718387154862285,positive
7432,User_6742,,Absolute joke!!!! You're charging extra for closer cars!!!!!,1,0,,2024-12-04 14:25:18,,,,uber,0.042672768235206604,0.0023405742831528187,0.9549866914749146,neutral
7433,User_6743,,I am happy,5,0,4.554.10001,2024-12-04 14:21:56,,,4.554.10001,uber,0.0016458069439977407,0.11758895963430405,0.8807652592658997,neutral
7434,User_6744,,Good Experience,5,0,4.550.10001,2024-12-04 14:18:52,,,4.550.10001,experience,0.0005733753787353635,0.9989703893661499,0.0004562519025057554,positive
7435,User_6745,,Sammy and the next gentleman who gave me rides to see my son and thr kind man who brought me home waited til I got up my stairs b4 he left I'm not too steady on my feet lately and it was such a comfort to have someone who cares. Great experiences.,5,0,4.554.10001,2024-12-04 14:09:10,,,4.554.10001,uber,0.002685277257114649,0.9242935180664062,0.07302112132310867,positive
7436,User_6746,,GOOD MORNING UBER THANKS FOR PICKING ME UP!!! =) UPDATE: STILL MY GO TO PERSONAL TAXI ...BETTER PRICES VS LYFT,5,0,4.553.10000,2024-12-04 14:08:09,,,4.553.10000,uber,0.0011098188115283847,0.9905773401260376,0.008312887512147427,positive
7437,User_6747,,good service,4,0,4.554.10001,2024-12-04 14:04:52,,,4.554.10001,service,0.0005501262494362891,0.9989973902702332,0.00045259721809998155,positive
7438,User_6748,,"Very perfessinal, treat me with respect and the ride was very comfortable.",5,0,4.554.10001,2024-12-04 14:04:29,,,4.554.10001,uber,0.0008954262011684477,0.005849312525242567,0.9932552576065063,neutral
7439,User_6749,,Good,5,0,4.551.10000,2024-12-04 14:03:27,,,4.551.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7440,User_6750,,Good,5,0,,2024-12-04 14:01:59,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7441,User_6751,,Some drivers asking extra money,4,0,4.554.10001,2024-12-04 14:00:53,,,4.554.10001,driver,0.002328653587028384,0.0011868993751704693,0.9964843988418579,neutral
7442,User_6752,,Taking too much time to join a taking or driver,3,0,4.554.10001,2024-12-04 13:57:21,,,4.554.10001,driver,0.007816346362233162,0.001189760398119688,0.9909939169883728,neutral
7443,User_6753,,"After updating this application, become difficult to use couldn't sign in again and order rides",1,0,4.554.10001,2024-12-04 13:56:34,,,4.554.10001,uber,0.030285589396953583,0.0007763229659758508,0.9689381122589111,neutral
7444,User_6754,,Good,5,0,4.554.10001,2024-12-04 13:55:21,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7445,User_6755,,Best,5,0,4.552.10000,2024-12-04 13:54:50,,,4.552.10000,uber,0.0006800556438975036,0.9988000392913818,0.000519897323101759,positive
7446,User_6756,,Best price,5,0,4.554.10001,2024-12-04 13:54:30,,,4.554.10001,fare,0.0005462345434352756,0.9989162683486938,0.0005375785403884947,positive
7447,User_6757,,Always a pleasure riding Uber.,5,0,4.545.10000,2024-12-04 13:53:36,,,4.545.10000,uber,0.0009499625884927809,0.006484867073595524,0.9925651550292969,neutral
7448,User_6757,,Always a pleasure riding Uber.,5,0,4.545.10000,2024-12-04 13:53:36,,,4.545.10000,experience,0.001012435182929039,0.00564065296202898,0.9933469295501709,neutral
7449,User_6758,,Awesome,5,0,4.554.10001,2024-12-04 13:50:51,,,4.554.10001,uber,0.0006641312502324581,0.9988250136375427,0.0005108457989990711,positive
7450,User_6759,,Good,5,0,4.554.10001,2024-12-04 13:47:39,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7451,User_6760,,excellent,5,0,4.554.10001,2024-12-04 13:46:15,,,4.554.10001,uber,0.0005147965857759118,0.9989990592002869,0.00048610143130645156,positive
7452,User_6761,,Excellent service,5,0,4.553.10000,2024-12-04 13:42:52,,,4.553.10000,service,0.0005580040160566568,0.9989846348762512,0.00045729801058769226,positive
7453,User_6762,,Great provider,5,0,4.554.10001,2024-12-04 13:41:40,,,4.554.10001,uber,0.000566661125048995,0.9989713430404663,0.0004620123654603958,positive
7454,User_6763,,"Convenient rides and arrive within short time. Regards,",5,0,4.554.10001,2024-12-04 13:41:05,,,4.554.10001,route,0.0038526735734194517,0.0011832354357466102,0.9949641227722168,neutral
7455,User_6763,,"Convenient rides and arrive within short time. Regards,",5,0,4.554.10001,2024-12-04 13:41:05,,,4.554.10001,ride,0.004539568442851305,0.0011965582380071282,0.9942638278007507,neutral
7456,User_6763,,"Convenient rides and arrive within short time. Regards,",5,0,4.554.10001,2024-12-04 13:41:05,,,4.554.10001,wait,0.004738907795399427,0.0010139548685401678,0.9942470788955688,neutral
7457,User_6764,,Really helps out,5,0,4.554.10001,2024-12-04 13:36:04,,,4.554.10001,uber,0.0009578962344676256,0.003685018979012966,0.995357096195221,neutral
7458,User_6765,,Bad,1,0,4.554.10001,2024-12-04 13:33:57,,,4.554.10001,uber,0.9918150305747986,0.005771649070084095,0.0024132842663675547,negative
7459,User_6766,,Avare j,4,0,4.554.10001,2024-12-04 13:33:49,,,4.554.10001,uber,0.0012218102347105742,0.0019526510732248425,0.9968255758285522,neutral
7460,User_6767,,Exceptional,5,0,4.554.10001,2024-12-04 13:28:40,,,4.554.10001,uber,0.0024063291493803263,0.002982910256832838,0.9946107864379883,neutral
7461,User_6768,,Good,5,0,4.554.10001,2024-12-04 13:25:10,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7462,User_6769,,It doesn't load and that is annoying,1,0,,2024-12-04 13:24:53,,,,uber,0.9860482215881348,0.0021376139484345913,0.011814254336059093,negative
7463,User_6770,,Driver Muneeswaran was superb.He handed over the bag left over by mistake before the departure of my flight.,5,0,4.555.10003,2024-12-04 13:22:48,,,4.555.10003,uber,0.0018703782698139548,0.9967482089996338,0.0013813924742862582,positive
7464,User_6771,,Exlenent,5,0,4.554.10001,2024-12-04 13:22:17,,,4.554.10001,uber,0.0008069941541180015,0.0019974601455032825,0.9971954822540283,neutral
7465,User_6772,,Very good experience 👍👍,5,0,4.554.10001,2024-12-04 13:19:45,,,4.554.10001,experience,0.0005329024279490113,0.9989669322967529,0.0005001860554330051,positive
7466,User_6773,,Good apps👌,5,0,4.554.10001,2024-12-04 13:19:05,,,4.554.10001,uber,0.0005066934390924871,0.9989296793937683,0.0005636091227643192,positive
7467,User_6774,,Way too cool! What a perfect service for any budget!,5,0,4.554.10001,2024-12-04 13:13:22,,,4.554.10001,uber,0.0006298228399828076,0.9978578686714172,0.0015122416662052274,positive
7468,User_6774,,Way too cool! What a perfect service for any budget!,5,0,4.554.10001,2024-12-04 13:13:22,,,4.554.10001,service,0.0006547069642692804,0.9978592991828918,0.0014860241208225489,positive
7469,User_6775,,I love this app it's a good feeling knowing your friends in family are getting home safely,5,0,4.554.10001,2024-12-04 13:04:16,,,4.554.10001,uber,0.0007382513140328228,0.9949043989181519,0.004357330501079559,positive
7470,User_6776,,Wonderfull app....discounts are amazing...and drivers aren't rude at all...5 star rating deserved.,5,0,4.554.10001,2024-12-04 13:03:02,,,4.554.10001,uber,0.0008101388229988515,0.9981575608253479,0.0010323134483769536,positive
7471,User_6777,,💚,5,0,4.554.10001,2024-12-04 12:58:29,,,4.554.10001,uber,0.0011915519135072827,0.008822152391076088,0.9899862408638,neutral
7472,User_6778,,Uber drivers gets paid 17-20 a trip or order just to waste 30-45 minutes driving around random neighborhoods before they actually do the job they're paid for. Let me tell you the quality of humans that do this delivery BS: people with no marketable skills or future plans who would in no way respect other's time to be able to keep a normal job.,1,0,4.554.10001,2024-12-04 12:54:08,,,4.554.10001,uber,0.0012011784128844738,0.004365372471511364,0.9944334626197815,neutral
7473,User_6779,,Nic,5,0,4.554.10001,2024-12-04 12:52:44,,,4.554.10001,uber,0.0008031426696106791,0.0022908442188054323,0.9969059824943542,neutral
7474,User_6780,,Awesome,5,0,4.554.10001,2024-12-04 12:51:13,,,4.554.10001,uber,0.0006641312502324581,0.9988250136375427,0.0005108457989990711,positive
7475,User_6781,,V bad uber cash prepayment system,4,0,4.554.10001,2024-12-04 12:50:07,,,4.554.10001,uber,0.9911234378814697,0.0055476706475019455,0.0033288956619799137,negative
7476,User_6781,,V bad uber cash prepayment system,4,0,4.554.10001,2024-12-04 12:50:07,,,4.554.10001,payment,0.9945927262306213,0.002620246261358261,0.0027869311161339283,negative
7477,User_6782,,Nina was AWESOME!!!,5,0,4.554.10001,2024-12-04 12:47:21,,,4.554.10001,uber,0.0013926065294072032,0.9953953623771667,0.003211987903341651,positive
7478,User_6783,,"""It looks like there was a problem completing your request. Try again later."" Some more info so I can troubleshoot the problem would be nice.",1,0,4.554.10001,2024-12-04 12:47:12,,,4.554.10001,uber,0.9775422811508179,0.0026326782535761595,0.019825022667646408,negative
7479,User_6784,,Easy to get uber auto very soon,5,0,4.554.10001,2024-12-04 12:47:09,,,4.554.10001,uber,0.0009421801660209894,0.001804650528356433,0.9972531199455261,neutral
7480,User_6784,,Easy to get uber auto very soon,5,0,4.554.10001,2024-12-04 12:47:09,,,4.554.10001,car,0.0009729387238621712,0.0019179313676431775,0.9971091151237488,neutral
7481,User_6785,,Average,4,0,4.554.10001,2024-12-04 12:46:22,,,4.554.10001,uber,0.004575693979859352,0.6909517049789429,0.3044726550579071,positive
7482,User_6786,,Good,5,0,4.554.10001,2024-12-04 12:42:41,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7483,User_6787,,Genuinely one of the worst apps to ever use. Why offer drivers when they won't accept rides,1,0,4.553.10000,2024-12-04 12:39:50,,,4.553.10000,uber,0.9894310235977173,0.006001994479447603,0.004566969815641642,negative
7484,User_6788,,Good n safe,5,0,,2024-12-04 12:38:57,,,,uber,0.0005327787948772311,0.9990170001983643,0.00045016553485766053,positive
7485,User_6789,,Wrost experience cab drivers cancel ride due to low fair... And uber charges customer for that pathetic,1,0,4.552.10000,2024-12-04 12:37:31,,,4.552.10000,uber,0.9946803450584412,0.001532795955426991,0.00378678971901536,negative
7486,User_6790,,Nice travelling app,5,0,4.554.10001,2024-12-04 12:34:45,,,4.554.10001,app,0.0007042359211482108,0.9987414479255676,0.0005543906008824706,positive
7487,User_6791,,Good and safe,5,0,4.554.10001,2024-12-04 12:34:34,,,4.554.10001,uber,0.0004906185204163194,0.9990314245223999,0.00047790378448553383,positive
7488,User_6792,,Nice😊,5,0,4.554.10001,2024-12-04 12:31:12,,,4.554.10001,uber,0.0005843493272550404,0.9986910223960876,0.000724680139683187,positive
7489,User_6793,,Superb,5,0,4.554.10001,2024-12-04 12:24:18,,,4.554.10001,navigation,0.0010020321933552623,0.002956142881885171,0.9960417747497559,neutral
7490,User_6794,,Uber wala bhikari hai,1,0,4.554.10001,2024-12-04 12:23:59,,,4.554.10001,uber,0.2859729528427124,0.0028316956013441086,0.7111954092979431,neutral
7491,User_6795,,I have an issue with Shuttle bus the app force me to pay with a digital method and didn't reserve any trip.,5,0,4.554.10001,2024-12-04 12:23:00,,,4.554.10001,uber,0.9932102560997009,0.0012678075581789017,0.00552191399037838,negative
7492,User_6796,,Excellent 👌 Ride,5,0,,2024-12-04 12:20:19,,,,ride,0.0005702218040823936,0.9989350438117981,0.000494746898766607,positive
7493,User_6797,,Good,5,0,4.553.10000,2024-12-04 12:12:15,,,4.553.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7494,User_6798,,Nice,5,0,4.554.10001,2024-12-04 12:11:01,,,4.554.10001,uber,0.0004882768844254315,0.9990411400794983,0.00047052474110387266,positive
7495,User_6799,,Great,5,0,4.552.10000,2024-12-04 12:09:44,,,4.552.10000,uber,0.0006208833656273782,0.9989616870880127,0.0004174026835244149,positive
7496,User_6800,,Good,5,0,4.554.10001,2024-12-04 12:07:43,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7497,User_6801,,Wonderful n helpful,5,0,4.554.10001,2024-12-04 12:07:08,,,4.554.10001,uber,0.00048376942868344486,0.9984632730484009,0.0010529878782108426,positive
7498,User_6802,,Good service,5,0,4.554.10001,2024-12-04 12:04:36,,,4.554.10001,service,0.0005498403334058821,0.9989950060844421,0.0004551019810605794,positive
7499,User_6803,,Good for help,5,0,,2024-12-04 12:04:23,,,,support,0.0005673278355970979,0.9989866614341736,0.00044593948405236006,positive
7500,User_6804,,Very good services excellent,5,0,4.554.10001,2024-12-04 12:02:59,,,4.554.10001,service,0.0005448506562970579,0.9989959597587585,0.00045925634913146496,positive
7501,User_6805,,Right on time with nominal tariff,5,0,4.554.10001,2024-12-04 11:56:10,,,4.554.10001,map,0.0011074608191847801,0.0015283708926290274,0.9973642230033875,neutral
7502,User_6806,,Reasonable rate,5,0,4.554.10001,2024-12-04 11:55:31,,,4.554.10001,fare,0.0030892323702573776,0.005206742323935032,0.991703987121582,neutral
7503,User_6807,,Good experience but,5,0,4.554.10001,2024-12-04 11:54:44,,,4.554.10001,experience,0.0005491338670253754,0.9989977478981018,0.00045315842726267874,positive
7504,User_6808,,Ride experience is awesome 👌😍,5,0,,2024-12-04 11:54:34,,,,ride,0.0023671439848840237,0.98492032289505,0.01271253451704979,positive
7505,User_6808,,Ride experience is awesome 👌😍,5,0,,2024-12-04 11:54:34,,,,experience,0.0017504531424492598,0.9907445311546326,0.007505052722990513,positive
7506,User_6809,,Uber change price after few searches same location....,1,0,,2024-12-04 11:53:04,,,,fare,0.0021280446089804173,0.00133174704387784,0.9965401887893677,neutral
7507,User_6809,,Uber change price after few searches same location....,1,0,,2024-12-04 11:53:04,,,,uber,0.0020998064428567886,0.0013767931377515197,0.9965233206748962,neutral
7508,User_6809,,Uber change price after few searches same location....,1,0,,2024-12-04 11:53:04,,,,drop,0.0017480209935456514,0.0014585148310288787,0.9967934489250183,neutral
7509,User_6810,,Nice experience & Behaviour was good,5,0,4.554.10001,2024-12-04 11:50:03,,,4.554.10001,experience,0.0005441220127977431,0.998967170715332,0.0004887000541202724,positive
7510,User_6810,,Nice experience & Behaviour was good,5,0,4.554.10001,2024-12-04 11:50:03,,,4.554.10001,driver,0.0005174253601580858,0.9989917874336243,0.0004907888360321522,positive
7511,User_6811,,Bobal,5,0,,2024-12-04 11:44:57,,,,uber,0.0009011558722704649,0.0017818246269598603,0.9973170161247253,neutral
7512,User_6812,,Good experience,4,0,4.554.10001,2024-12-04 11:42:35,,,4.554.10001,experience,0.0005362934898585081,0.9990110397338867,0.00045263319043442607,positive
7513,User_6813,,Good price,5,0,4.554.10001,2024-12-04 11:39:16,,,4.554.10001,fare,0.0005224302294664085,0.9990154504776001,0.00046202921657823026,positive
7514,User_6814,,Good,5,0,4.554.10001,2024-12-04 11:35:14,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7515,User_6815,,It is so unfair that the driver cancells on his side without even telling me and the uber app expects me to pay for the cancellation on my next ride.,3,0,4.540.10004,2024-12-04 11:34:40,,,4.540.10004,uber,0.9840117692947388,0.0014188969507813454,0.014569347724318504,negative
7516,User_6816,,Good,5,0,4.554.10001,2024-12-04 11:31:57,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7517,User_6817,,Best cab,5,0,,2024-12-04 11:28:56,,,,car,0.0009698094800114632,0.9982532858848572,0.0007768507930450141,positive
7518,User_6818,,Easy to use app. Very user friendly.,5,0,4.554.10001,2024-12-04 11:21:24,,,4.554.10001,app,0.0012166977394372225,0.0019333563977852464,0.9968499541282654,neutral
7519,User_6819,,Good,5,0,,2024-12-04 11:20:32,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7520,User_6820,,Great,5,0,4.547.10001,2024-12-04 11:15:07,,,4.547.10001,uber,0.0006208833656273782,0.9989616870880127,0.0004174026835244149,positive
7521,User_6821,,Super driving,5,0,4.530.10000,2024-12-04 11:14:38,,,4.530.10000,uber,0.0009672229061834514,0.003379753790795803,0.9956530332565308,neutral
7522,User_6822,,"El servicio ha demeritado bastante y el precio ya no es atractivo. Antes penalizaban a choferes los que cancelaban los viajes, es una pena que ya no lo hacen y que cuando canceles a ti como usuario te quieren cobrar el viaje completo. Uber black no tiene coches de lujo, solo son los BYD de Vemo. Tristeza total",1,0,4.554.10001,2024-12-04 11:14:21,,,4.554.10001,uber,0.3360332250595093,0.0018659386551007628,0.6621007919311523,neutral
7523,User_6823,,No earlier outstanding still charged in next ride,1,0,4.457.10000,2024-12-04 11:07:22,,,4.457.10000,ride,0.001358033623546362,0.001260258606635034,0.9973817467689514,neutral
7524,User_6824,,Prompt service with best experience!,5,0,4.554.10001,2024-12-04 11:06:29,,,4.554.10001,experience,0.0007493306184187531,0.9986655712127686,0.0005850894958712161,positive
7525,User_6824,,Prompt service with best experience!,5,0,4.554.10001,2024-12-04 11:06:29,,,4.554.10001,service,0.0007670480408705771,0.9986086487770081,0.0006243661046028137,positive
7526,User_6825,,Good,5,0,4.551.10000,2024-12-04 11:02:33,,,4.551.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7527,User_6826,,Best,5,0,4.533.10001,2024-12-04 11:01:28,,,4.533.10001,uber,0.0006800556438975036,0.9988000392913818,0.000519897323101759,positive
7528,User_6827,,"Althought It's convenient to use this app, yet, at times, the navigational aspect is not up to date. It takes you from a much longer route making you reach the destination very late than it should have been actually",3,0,4.554.10001,2024-12-04 11:01:05,,,4.554.10001,uber,0.6106719970703125,0.004339246079325676,0.3849887251853943,negative
7529,User_6828,,It is very good app but sometimes the fair price is different in riders app. It shows cheap fair price in mine but when the riders arrive he would say that the fair price is not what shown in my phone and charge little bit more amount.,3,0,4.554.10001,2024-12-04 10:51:40,,,4.554.10001,uber,0.0008595988037995994,0.99751877784729,0.001621645293198526,positive
7530,User_6829,,Helpful drivers no matter uber pets or uber always on time and Helpful,5,0,4.554.10001,2024-12-04 10:50:00,,,4.554.10001,uber,0.0016633475897833705,0.002256340580061078,0.9960803389549255,neutral
7531,User_6830,,great service,5,0,4.554.10001,2024-12-04 10:46:47,,,4.554.10001,service,0.0005973524530418217,0.9988790154457092,0.0005236182478256524,positive
7532,User_6831,,Wonderful experience with uber,5,0,4.554.10001,2024-12-04 10:44:40,,,4.554.10001,uber,0.0007159802480600774,0.9987824559211731,0.0005016544600948691,positive
7533,User_6831,,Wonderful experience with uber,5,0,4.554.10001,2024-12-04 10:44:40,,,4.554.10001,experience,0.0008175410912372172,0.9986530542373657,0.0005293636349961162,positive
7534,User_6832,,Not pick up on time very bad service 😡😡,1,0,4.554.10001,2024-12-04 10:42:07,,,4.554.10001,service,0.9946331977844238,0.0031053517013788223,0.0022614418994635344,negative
7535,User_6833,,Very nice 👍🙂,5,0,4.553.10000,2024-12-04 10:40:40,,,4.553.10000,uber,0.00047296236152760684,0.9989161491394043,0.000610873568803072,positive
7536,User_6834,,Never worked properly... Stucks alot... Never find the rides on time... Worst app,1,0,4.543.10001,2024-12-04 10:38:47,,,4.543.10001,uber,0.9942686557769775,0.003305313177406788,0.002425962593406439,negative
7537,User_6835,,Good 👍,5,0,,2024-12-04 10:38:44,,,,uber,0.0005009997985325754,0.9989627599716187,0.0005361857474781573,positive
7538,User_6836,,Shows less amount when starting a ride & it gets changed by ending of the ride,1,0,4.554.10001,2024-12-04 10:38:17,,,4.554.10001,uber,0.0009975639404729009,0.0027327544521540403,0.996269702911377,neutral
7539,User_6837,,Good,5,0,4.554.10001,2024-12-04 10:35:56,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7540,User_6838,,Good,5,0,4.555.10003,2024-12-04 10:34:31,,,4.555.10003,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7541,User_6839,,Very good AAP exlent 👏,5,0,4.554.10001,2024-12-04 10:31:20,,,4.554.10001,app,0.0005069752805866301,0.9989878535270691,0.0005051383632235229,positive
7542,User_6840,,"Good behavior, Good skill,great experience.",5,0,4.554.10001,2024-12-04 10:31:04,,,4.554.10001,experience,0.0005749152624048293,0.9989439845085144,0.0004810929822269827,positive
7543,User_6840,,"Good behavior, Good skill,great experience.",5,0,4.554.10001,2024-12-04 10:31:04,,,4.554.10001,driver,0.0005749670672230422,0.9989368319511414,0.0004882813082076609,positive
7544,User_6841,,Good,5,0,4.554.10001,2024-12-04 10:30:50,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7545,User_6842,,Good,4,0,4.554.10001,2024-12-04 10:29:26,,,4.554.10001,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7546,User_6843,,"App does not load, whats happening??",1,0,4.554.10001,2024-12-04 10:23:48,,,4.554.10001,app,0.99293053150177,0.0015503971371799707,0.005519026890397072,negative
7547,User_6843,,"App does not load, whats happening??",1,0,4.554.10001,2024-12-04 10:23:48,,,4.554.10001,delay,0.9937532544136047,0.0015783568378537893,0.004668442532420158,negative
7548,User_6844,,Very good,5,0,4.554.10001,2024-12-04 10:20:40,,,4.554.10001,uber,0.0005499038379639387,0.9989873766899109,0.0004626167647074908,positive
7549,User_6845,,Badiya driver,5,0,,2024-12-04 10:17:01,,,,driver,0.9806814789772034,0.002303448971360922,0.01701515167951584,negative
7550,User_6846,,It's good,5,0,4.471.10000,2024-12-04 10:16:06,,,4.471.10000,uber,0.0005001807003282011,0.9990001320838928,0.0004997034557163715,positive
7551,User_6847,,Nice and friendly drivers. They arrive on time,5,0,4.554.10001,2024-12-04 10:12:59,,,4.554.10001,route,0.0005719760665670037,0.9985625147819519,0.0008655235869809985,positive
7552,User_6847,,Nice and friendly drivers. They arrive on time,5,0,4.554.10001,2024-12-04 10:12:59,,,4.554.10001,driver,0.0005867691361345351,0.9985659718513489,0.0008472734480164945,positive
7553,User_6848,,Nice Good,4,0,4.554.10001,2024-12-04 10:11:11,,,4.554.10001,uber,0.0005229029338806868,0.999046266078949,0.000430754036642611,positive
7554,User_6849,,Good,5,0,,2024-12-04 10:07:49,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7555,User_6850,,"Your service is completely unreliable. Instead of fulfilling our needs, you prioritize showing off and doing unnecessary tasks. You bring us from distant places only to disappoint us. This is an extremely poor service, and I will never use your service again.",1,0,4.554.10001,2024-12-04 10:05:40,,,4.554.10001,uber,0.9901978969573975,0.0052792723290622234,0.004522806964814663,negative
7556,User_6851,,Best app for cab,5,0,4.554.10001,2024-12-04 09:58:34,,,4.554.10001,app,0.0023470662999898195,0.9957495927810669,0.0019032187992706895,positive
7557,User_6851,,Best app for cab,5,0,4.554.10001,2024-12-04 09:58:34,,,4.554.10001,car,0.0013826449867337942,0.9974821209907532,0.0011351817520335317,positive
7558,User_6852,,Uber no longer shows the fare before boarding on the trip here in Australia.,1,0,4.481.10002,2024-12-04 09:58:13,,,4.481.10002,uber,0.0013532047159969807,0.001245644292794168,0.9974011182785034,neutral
7559,User_6853,,"Worst company, how can you let your Uber drivers not return an item that left in their cars. Your customer service is not doing anything they just let go of the driver.",1,0,4.539.10000,2024-12-04 09:50:21,,,4.539.10000,uber,0.9893585443496704,0.0021477090194821358,0.008493741974234581,negative
7560,User_6854,,Good,5,0,4.524.10000,2024-12-04 09:50:00,,,4.524.10000,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7561,User_6855,,Very nice,5,0,4.552.10000,2024-12-04 09:49:33,,,4.552.10000,uber,0.0004933913587592542,0.9989622831344604,0.0005442828987725079,positive
7562,User_6856,,very good 👍,5,0,4.555.10003,2024-12-04 09:40:04,,,4.555.10003,uber,0.0004984305705875158,0.9989615678787231,0.0005400149384513497,positive
7563,User_6857,,"Whenever you ask if I want to rate your app now or later, I pick now. And I give a one star rating. Please stop giving us a fake choice.",1,0,4.554.10001,2024-12-04 09:38:00,,,4.554.10001,uber,0.0011476875515654683,0.0030829482711851597,0.9957693815231323,neutral
7564,User_6858,,Nice appp,5,0,4.554.10001,2024-12-04 09:35:27,,,4.554.10001,uber,0.0005065861041657627,0.9990129470825195,0.0004803788906428963,positive
7565,User_6859,,always great service. i love my uber,5,0,4.554.10001,2024-12-04 09:33:08,,,4.554.10001,uber,0.0005539979320019484,0.9986953139305115,0.000750752747990191,positive
7566,User_6859,,always great service. i love my uber,5,0,4.554.10001,2024-12-04 09:33:08,,,4.554.10001,service,0.000576687220018357,0.9986366629600525,0.0007866309024393559,positive
7567,User_6860,,exelente servicio,5,0,,2024-12-04 09:31:20,,,,uber,0.0009841140126809478,0.0026825538370758295,0.9963333606719971,neutral
7568,User_6861,,Better then Lyft hahaha,5,0,4.554.10001,2024-12-04 09:23:42,,,4.554.10001,uber,0.0011016936041414738,0.9934841990470886,0.005414091516286135,positive
7569,User_6862,,Fast updation of pickup and drop options,4,0,4.552.10000,2024-12-04 09:22:22,,,4.552.10000,drop,0.001029217499308288,0.0027826346922665834,0.996188223361969,neutral
7570,User_6862,,Fast updation of pickup and drop options,4,0,4.552.10000,2024-12-04 09:22:22,,,4.552.10000,destination,0.0009791345801204443,0.00299058947712183,0.9960302710533142,neutral
7571,User_6863,,", happy 😁",5,0,4.554.10001,2024-12-04 09:22:01,,,4.554.10001,uber,0.016624296084046364,0.15065449476242065,0.8327212333679199,neutral
7572,User_6864,,Pls intall this app,5,0,,2024-12-04 09:21:37,,,,app,0.0009354319772683084,0.001721797278150916,0.9973427653312683,neutral
7573,User_6865,,Love this app!!! 😍,5,0,4.554.10001,2024-12-04 09:15:56,,,4.554.10001,app,0.017183957621455193,0.8771833777427673,0.1056327223777771,positive
7574,User_6866,,It's amazing experience for me,5,0,4.554.10001,2024-12-04 09:15:26,,,4.554.10001,experience,0.002630168106406927,0.9640299677848816,0.033339835703372955,positive
7575,User_6867,,Good,5,0,,2024-12-04 09:14:29,,,,uber,0.0005262465565465391,0.9990506768226624,0.0004230337217450142,positive
7576,User_6868,,Some diver extra charge. Uber is good riding platform I love it .,5,0,4.554.10001,2024-12-04 09:11:29,,,4.554.10001,uber,0.0006798510439693928,0.998767614364624,0.0005525560700334609,positive
7577,User_6869,,Excellent 👌🏽,5,0,4.554.10001,2024-12-04 09:02:35,,,4.554.10001,uber,0.0006251008016988635,0.9979941844940186,0.00138072669506073,positive
